0, 1.000000
1, 1.000000
2, 1.000000
3, 1.000000
4, 1.000000
5, 1.000000
6, 1.000000
7, 1.000000
8, 1.000000
9, 1.000000
10, 1.000000
11, 1.000000
12, 1.000000
13, 1.000000
14, 1.000000
15, 1.000000
16, 1.000000
17, 1.000000
18, 1.000000
19, 1.000000
20, 1.000000
21, 1.000000
22, 1.000000
23, 1.000000
24, 1.000000
25, 1.000000
26, 1.000000
27, 1.000000
28, 1.000000
29, 1.000000
30, 1.000000
31, 1.000000
32, 1.000000
33, 1.000000
34, 1.000000
35, 1.000000
36, 1.000000
37, 1.000000
38, 1.000000
39, 1.000000
40, 1.000000
41, 1.000000
42, 1.000000
43, 1.000000
44, 1.000000
45, 1.000000
46, 1.000000
47, 1.000000
48, 1.000000
49, 1.000000
50, 1.000000
51, 1.000000
52, 1.000000
53, 1.000000
54, 1.000000
55, 1.000000
56, 1.000000
57, 1.000000
58, 1.000000
59, 1.000000
60, 1.000000
61, 1.000000
62, 1.000000
63, 1.000000
64, 1.000000
65, 1.000000
66, 1.000000
67, 1.000000
68, 1.000000
69, 1.000000
70, 1.000000
71, 1.000000
72, 1.000000
73, 1.000000
74, 1.000000
75, 1.000000
76, 1.000000
77, 1.000000
78, 1.000000
79, 1.000000
80, 1.000000
81, 1.000000
82, 1.000000
83, 1.000000
84, 1.000000
85, 1.000000
86, 1.000000
87, 1.000000
88, 1.000000
89, 1.000000
90, 0.993833
91, 0.987799
92, 0.981896
93, 0.973615
94, 0.965508
95, 0.957571
96, 0.949797
97, 0.942182
98, 0.934720
99, 0.927408
100, 0.920240
101, 0.913213
102, 0.906323
103, 0.899565
104, 0.892936
105, 0.886432
106, 0.880049
107, 0.873785
108, 0.867635
109, 0.861597
110, 0.855669
111, 0.849846
112, 0.844126
113, 0.838506
114, 0.832984
115, 0.829096
116, 0.825274
117, 0.821517
118, 0.817823
119, 0.814191
120, 0.810619
121, 0.807105
122, 0.803648
123, 0.800247
124, 0.796901
125, 0.793608
126, 0.790366
127, 0.787175
128, 0.784034
129, 0.780941
130, 0.777895
131, 0.774896
132, 0.771941
133, 0.769031
134, 0.766163
135, 0.763338
136, 0.760554
137, 0.757811
138, 0.755107
139, 0.752441
140, 0.749814
141, 0.747223
142, 0.744669
143, 0.742150
144, 0.739666
145, 0.738393
146, 0.737138
147, 0.735900
148, 0.734679
149, 0.733474
150, 0.732285
151, 0.731111
152, 0.729953
153, 0.728810
154, 0.727682
155, 0.726568
156, 0.725468
157, 0.724382
158, 0.723310
159, 0.722251
160, 0.721206
161, 0.720173
162, 0.719153
163, 0.718146
164, 0.717150
165, 0.716167
166, 0.715195
167, 0.714235
168, 0.713287
169, 0.712349
170, 0.711423
171, 0.710507
172, 0.709602
173, 0.708707
174, 0.707823
175, 0.706948
176, 0.706084
177, 0.705229
178, 0.704383
179, 0.703547
180, 0.702721
181, 0.701903
182, 0.701094
183, 0.700295
184, 0.699503
185, 0.698721
186, 0.697946
187, 0.697180
188, 0.696422
189, 0.695672
190, 0.694930
191, 0.694195
192, 0.693469
193, 0.692749
194, 0.692037
195, 0.691333
196, 0.690635
197, 0.689944
198, 0.689261
199, 0.688584
200, 0.687914
201, 0.687251
202, 0.686594
203, 0.685944
204, 0.685300
205, 0.686626
206, 0.687939
207, 0.689239
208, 0.690527
209, 0.691803
210, 0.693067
211, 0.694319
212, 0.695559
213, 0.696787
214, 0.698004
215, 0.699210
216, 0.700405
217, 0.701588
218, 0.702761
219, 0.703923
220, 0.705075
221, 0.706216
222, 0.707348
223, 0.708469
224, 0.709580
225, 0.710681
226, 0.711772
227, 0.712854
228, 0.713927
229, 0.714990
230, 0.716044
231, 0.717089
232, 0.718125
233, 0.719152
234, 0.720170
235, 0.721180
236, 0.722181
237, 0.723173
238, 0.724158
239, 0.725134
240, 0.726102
241, 0.727062
242, 0.728014
243, 0.728959
244, 0.729896
245, 0.730825
246, 0.731746
247, 0.732660
248, 0.733567
249, 0.734467
250, 0.735359
251, 0.736244
252, 0.737123
253, 0.737994
254, 0.738858
255, 0.739716
256, 0.740567
257, 0.741412
258, 0.742250
259, 0.743081
260, 0.743907
261, 0.744725
262, 0.745538
263, 0.746345
264, 0.747145
265, 0.747939
266, 0.748728
267, 0.749510
268, 0.750287
269, 0.751058
270, 0.751823
271, 0.752583
272, 0.753337
273, 0.754086
274, 0.754829
275, 0.755567
276, 0.756299
277, 0.757026
278, 0.757748
279, 0.758465
280, 0.759177
281, 0.759883
282, 0.760585
283, 0.761282
284, 0.761973
285, 0.762660
286, 0.763343
287, 0.764020
288, 0.764693
289, 0.765361
290, 0.766024
291, 0.766683
292, 0.767338
293, 0.767988
294, 0.768634
295, 0.769275
296, 0.769912
297, 0.770545
298, 0.771173
299, 0.771797
300, 0.772417
301, 0.773033
302, 0.773645
303, 0.774253
304, 0.774857
305, 0.775457
306, 0.776053
307, 0.776645
308, 0.777234
309, 0.777818
310, 0.778399
311, 0.778976
312, 0.779550
313, 0.780119
314, 0.780685
315, 0.781248
316, 0.781807
317, 0.782363
318, 0.782915
319, 0.783463
320, 0.784008
321, 0.784550
322, 0.785088
323, 0.785623
324, 0.786155
325, 0.786684
326, 0.787209
327, 0.787731
328, 0.788250
329, 0.788766
330, 0.789278
331, 0.789788
332, 0.790294
333, 0.790798
334, 0.791298
335, 0.791796
336, 0.792290
337, 0.792782
338, 0.793271
339, 0.793756
340, 0.794239
341, 0.794720
342, 0.795197
343, 0.795671
344, 0.796143
345, 0.796612
346, 0.797079
347, 0.797542
348, 0.798004
349, 0.798462
350, 0.798918
351, 0.799371
352, 0.799822
353, 0.800270
354, 0.800715
355, 0.801158
356, 0.801599
357, 0.802037
358, 0.802473
359, 0.802906
360, 0.803337
361, 0.803765
362, 0.804192
363, 0.804615
364, 0.805037
365, 0.805456
366, 0.805873
367, 0.806287
368, 0.806700
369, 0.807110
370, 0.807518
371, 0.807924
372, 0.808327
373, 0.808729
374, 0.809128
375, 0.809525
376, 0.809920
377, 0.810313
378, 0.810704
379, 0.811093
380, 0.811479
381, 0.811864
382, 0.812247
383, 0.812628
384, 0.813006
385, 0.813383
386, 0.813758
387, 0.814131
388, 0.814502
389, 0.814871
390, 0.815316
391, 0.815758
392, 0.816198
393, 0.816636
394, 0.817071
395, 0.817505
396, 0.817936
397, 0.818365
398, 0.818792
399, 0.819217
400, 0.819639
401, 0.820060
402, 0.820478
403, 0.820895
404, 0.821309
405, 0.821722
406, 0.822132
407, 0.822540
408, 0.822946
409, 0.823351
410, 0.823753
411, 0.824153
412, 0.824552
413, 0.824948
414, 0.825343
415, 0.825736
416, 0.826126
417, 0.826515
418, 0.826902
419, 0.827288
420, 0.827671
421, 0.828053
422, 0.828432
423, 0.828810
424, 0.829187
425, 0.829561
426, 0.829934
427, 0.830305
428, 0.830674
429, 0.831041
430, 0.831407
431, 0.831771
432, 0.832134
433, 0.832495
434, 0.832854
435, 0.833211
436, 0.833567
437, 0.833921
438, 0.834274
439, 0.834625
440, 0.834974
441, 0.835322
442, 0.835668
443, 0.836013
444, 0.836356
445, 0.836697
446, 0.837037
447, 0.837376
448, 0.837713
449, 0.838049
450, 0.838383
451, 0.838715
452, 0.839046
453, 0.839376
454, 0.839704
455, 0.840031
456, 0.840356
457, 0.840680
458, 0.841003
459, 0.841324
460, 0.841643
461, 0.841962
462, 0.842279
463, 0.842594
464, 0.842908
465, 0.843221
466, 0.843533
467, 0.843843
468, 0.844152
469, 0.844459
470, 0.844766
471, 0.845071
472, 0.845374
473, 0.845677
474, 0.845978
475, 0.846278
476, 0.846576
477, 0.846874
478, 0.847170
479, 0.847464
480, 0.847758
481, 0.848051
482, 0.848342
483, 0.848632
484, 0.848921
485, 0.849208
486, 0.849495
487, 0.849780
488, 0.850064
489, 0.850347
490, 0.850629
491, 0.850909
492, 0.851189
493, 0.851467
494, 0.851744
495, 0.852021
496, 0.852296
497, 0.852569
498, 0.852842
499, 0.853114
500, 0.853385
501, 0.853654
502, 0.853923
503, 0.854190
504, 0.854456
505, 0.854722
506, 0.854986
507, 0.855249
508, 0.855511
509, 0.855773
510, 0.856033
511, 0.856292
512, 0.856550
513, 0.856807
514, 0.857063
515, 0.857318
516, 0.857572
517, 0.857826
518, 0.858078
519, 0.858329
520, 0.858579
521, 0.858828
522, 0.859077
523, 0.859324
524, 0.859571
525, 0.859816
526, 0.860061
527, 0.860304
528, 0.860547
529, 0.860789
530, 0.861030
531, 0.861270
532, 0.861509
533, 0.861747
534, 0.861984
535, 0.862221
536, 0.862456
537, 0.862691
538, 0.862925
539, 0.863158
540, 0.863390
541, 0.862232
542, 0.861078
543, 0.859929
544, 0.858784
545, 0.857643
546, 0.856506
547, 0.855374
548, 0.854245
549, 0.853121
550, 0.852001
551, 0.850884
552, 0.849772
553, 0.848664
554, 0.847560
555, 0.846460
556, 0.845363
557, 0.844271
558, 0.843183
559, 0.842098
560, 0.841017
561, 0.839941
562, 0.838868
563, 0.837798
564, 0.836733
565, 0.835671
566, 0.834613
567, 0.833559
568, 0.832509
569, 0.831462
570, 0.830419
571, 0.829379
572, 0.828344
573, 0.827311
574, 0.826283
575, 0.825258
576, 0.824236
577, 0.823218
578, 0.822204
579, 0.821193
580, 0.820185
581, 0.819181
582, 0.818181
583, 0.817184
584, 0.816190
585, 0.815199
586, 0.814212
587, 0.813229
588, 0.812249
589, 0.811272
590, 0.810298
591, 0.809328
592, 0.808361
593, 0.807397
594, 0.806436
595, 0.805479
596, 0.804525
597, 0.803574
598, 0.802626
599, 0.801681
600, 0.800740
601, 0.799801
602, 0.798866
603, 0.797934
604, 0.797005
605, 0.796079
606, 0.795156
607, 0.794236
608, 0.793319
609, 0.792405
610, 0.791494
611, 0.790586
612, 0.789681
613, 0.788779
614, 0.787880
615, 0.786984
616, 0.786091
617, 0.785201
618, 0.784313
619, 0.783428
620, 0.782547
621, 0.781668
622, 0.780792
623, 0.779918
624, 0.779048
625, 0.778180
626, 0.777315
627, 0.776453
628, 0.775593
629, 0.774737
630, 0.773883
631, 0.773031
632, 0.772183
633, 0.771337
634, 0.770493
635, 0.769653
636, 0.768815
637, 0.767979
638, 0.767147
639, 0.766316
640, 0.765489
641, 0.764664
642, 0.763841
643, 0.763022
644, 0.762204
645, 0.761389
646, 0.760577
647, 0.759767
648, 0.758960
649, 0.758155
650, 0.757353
651, 0.756553
652, 0.755756
653, 0.754961
654, 0.754168
655, 0.753378
656, 0.752590
657, 0.751805
658, 0.751022
659, 0.750242
660, 0.749463
661, 0.748688
662, 0.747914
663, 0.747143
664, 0.746374
665, 0.745607
666, 0.744843
667, 0.744081
668, 0.743321
669, 0.742564
670, 0.741809
671, 0.741056
672, 0.740305
673, 0.739557
674, 0.738811
675, 0.738067
676, 0.737325
677, 0.736585
678, 0.735848
679, 0.735112
680, 0.734379
681, 0.733648
682, 0.732919
683, 0.732193
684, 0.731468
685, 0.730746
686, 0.730025
687, 0.729307
688, 0.728591
689, 0.727877
690, 0.727164
691, 0.726454
692, 0.725747
693, 0.725041
694, 0.724337
695, 0.723635
696, 0.722935
697, 0.722237
698, 0.721541
699, 0.720848
700, 0.720156
701, 0.719466
702, 0.718778
703, 0.718092
704, 0.717408
705, 0.716726
706, 0.716046
707, 0.715367
708, 0.714691
709, 0.714017
710, 0.713344
711, 0.712673
712, 0.712005
713, 0.711338
714, 0.710673
715, 0.710010
716, 0.709348
717, 0.708689
718, 0.708031
719, 0.707375
720, 0.706721
721, 0.706069
722, 0.705419
723, 0.704770
724, 0.704123
725, 0.703478
726, 0.702835
727, 0.702194
728, 0.701554
729, 0.700916
730, 0.700280
731, 0.699645
732, 0.699013
733, 0.698382
734, 0.697752
735, 0.697125
736, 0.696499
737, 0.695875
738, 0.695252
739, 0.694631
740, 0.694012
741, 0.693395
742, 0.692779
743, 0.692165
744, 0.691552
745, 0.690941
746, 0.690332
747, 0.689724
748, 0.689118
749, 0.688514
750, 0.687911
751, 0.687310
752, 0.686711
753, 0.686113
754, 0.685516
755, 0.684921
756, 0.684328
757, 0.683737
758, 0.683146
759, 0.682558
760, 0.681971
761, 0.681385
762, 0.680802
763, 0.680219
764, 0.679638
765, 0.679059
766, 0.678481
767, 0.677905
768, 0.677330
769, 0.676756
770, 0.676185
771, 0.675614
772, 0.675045
773, 0.674478
774, 0.673912
775, 0.673347
776, 0.672784
777, 0.672223
778, 0.671662
779, 0.671104
780, 0.670546
781, 0.669991
782, 0.669436
783, 0.668883
784, 0.668331
785, 0.667781
786, 0.667232
787, 0.666685
788, 0.666139
789, 0.665594
790, 0.665051
791, 0.664509
792, 0.663968
793, 0.663429
794, 0.662891
795, 0.662355
796, 0.661820
797, 0.661286
798, 0.660753
799, 0.660222
800, 0.659692
801, 0.659164
802, 0.658637
803, 0.658111
804, 0.657586
805, 0.657063
806, 0.656541
807, 0.656021
808, 0.655501
809, 0.655916
810, 0.656331
811, 0.656744
812, 0.657156
813, 0.657567
814, 0.657978
815, 0.658387
816, 0.658795
817, 0.659202
818, 0.659608
819, 0.660014
820, 0.660418
821, 0.660821
822, 0.661223
823, 0.661625
824, 0.662025
825, 0.662424
826, 0.662823
827, 0.663220
828, 0.663616
829, 0.664012
830, 0.664406
831, 0.664800
832, 0.665193
833, 0.665584
834, 0.665975
835, 0.666365
836, 0.666754
837, 0.667142
838, 0.667529
839, 0.667915
840, 0.668300
841, 0.668685
842, 0.669068
843, 0.669450
844, 0.669832
845, 0.670213
846, 0.670592
847, 0.670971
848, 0.671349
849, 0.671726
850, 0.672103
851, 0.672478
852, 0.672852
853, 0.673226
854, 0.673599
855, 0.673970
856, 0.674341
857, 0.674711
858, 0.675081
859, 0.675449
860, 0.675817
861, 0.676183
862, 0.676549
863, 0.676914
864, 0.677278
865, 0.677641
866, 0.678004
867, 0.678365
868, 0.678726
869, 0.679086
870, 0.679445
871, 0.679804
872, 0.680161
873, 0.680518
874, 0.680874
875, 0.681229
876, 0.681583
877, 0.681936
878, 0.682289
879, 0.682641
880, 0.682992
881, 0.683342
882, 0.683691
883, 0.684040
884, 0.684388
885, 0.684735
886, 0.685081
887, 0.685427
888, 0.685771
889, 0.686115
890, 0.686458
891, 0.686801
892, 0.687142
893, 0.687483
894, 0.687823
895, 0.688163
896, 0.688501
897, 0.688839
898, 0.689176
899, 0.689513
900, 0.689848
901, 0.689832
902, 0.689815
903, 0.689798
904, 0.689782
905, 0.689765
906, 0.689749
907, 0.689733
908, 0.689716
909, 0.689700
910, 0.689684
911, 0.689667
912, 0.689651
913, 0.689635
914, 0.689619
915, 0.689603
916, 0.689586
917, 0.689570
918, 0.689554
919, 0.689538
920, 0.689522
921, 0.689507
922, 0.689491
923, 0.689475
924, 0.689459
925, 0.689443
926, 0.689427
927, 0.689412
928, 0.689396
929, 0.689380
930, 0.689365
931, 0.689349
932, 0.689334
933, 0.689318
934, 0.689303
935, 0.689287
936, 0.689272
937, 0.689256
938, 0.689241
939, 0.689226
940, 0.689211
941, 0.689195
942, 0.689180
943, 0.689165
944, 0.689150
945, 0.689135
946, 0.689120
947, 0.689105
948, 0.689089
949, 0.689075
950, 0.689060
951, 0.689045
952, 0.689030
953, 0.689015
954, 0.689000
955, 0.688985
956, 0.688970
957, 0.688956
958, 0.688941
959, 0.688926
960, 0.688912
961, 0.688897
962, 0.688882
963, 0.688868
964, 0.688853
965, 0.688839
966, 0.688824
967, 0.688810
968, 0.688796
969, 0.688781
970, 0.688767
971, 0.688753
972, 0.688738
973, 0.688724
974, 0.688710
975, 0.688696
976, 0.688681
977, 0.688667
978, 0.688653
979, 0.688639
980, 0.688625
981, 0.688611
982, 0.688597
983, 0.688583
984, 0.688569
985, 0.688555
986, 0.688541
987, 0.688527
988, 0.688514
989, 0.688500
990, 0.688486
991, 0.688472
992, 0.688458
993, 0.688445
994, 0.688431
995, 0.688417
996, 0.688404
997, 0.688390
998, 0.688377
999, 0.688363
1000, 0.688350
1001, 0.688336
1002, 0.688323
1003, 0.688309
1004, 0.688296
1005, 0.688283
1006, 0.688269
1007, 0.688256
1008, 0.688243
1009, 0.688229
1010, 0.688216
1011, 0.688203
1012, 0.688190
1013, 0.688177
1014, 0.688163
1015, 0.688150
1016, 0.688137
1017, 0.688124
1018, 0.688111
1019, 0.688098
1020, 0.688085
1021, 0.688072
1022, 0.688059
1023, 0.688046
1024, 0.688034
1025, 0.688021
1026, 0.688008
1027, 0.687995
1028, 0.687982
1029, 0.687970
1030, 0.687957
1031, 0.687944
1032, 0.687931
1033, 0.687919
1034, 0.687906
1035, 0.687894
1036, 0.687881
1037, 0.687868
1038, 0.687856
1039, 0.687843
1040, 0.687831
1041, 0.687818
1042, 0.687806
1043, 0.687794
1044, 0.687781
1045, 0.687769
1046, 0.687757
1047, 0.687744
1048, 0.687732
1049, 0.687720
1050, 0.687707
1051, 0.687695
1052, 0.687683
1053, 0.687671
1054, 0.687659
1055, 0.687646
1056, 0.687634
1057, 0.687622
1058, 0.687610
1059, 0.687598
1060, 0.687586
1061, 0.687574
1062, 0.687562
1063, 0.687550
1064, 0.687538
1065, 0.687526
1066, 0.687515
1067, 0.687503
1068, 0.687491
1069, 0.687479
1070, 0.687467
1071, 0.687455
1072, 0.687444
1073, 0.687432
1074, 0.687420
1075, 0.687409
1076, 0.687397
1077, 0.687385
1078, 0.687675
1079, 0.687963
1080, 0.688252
1081, 0.688539
1082, 0.688826
1083, 0.689113
1084, 0.689399
1085, 0.689685
1086, 0.689970
1087, 0.690254
1088, 0.690538
1089, 0.690822
1090, 0.691105
1091, 0.691387
1092, 0.691669
1093, 0.691950
1094, 0.692231
1095, 0.692512
1096, 0.692791
1097, 0.693071
1098, 0.693350
1099, 0.693628
1100, 0.693906
1101, 0.694183
1102, 0.694460
1103, 0.694736
1104, 0.695012
1105, 0.695287
1106, 0.695562
1107, 0.695837
1108, 0.696110
1109, 0.696384
1110, 0.696657
1111, 0.696929
1112, 0.697201
1113, 0.697472
1114, 0.697743
1115, 0.698014
1116, 0.698283
1117, 0.698553
1118, 0.698822
1119, 0.699090
1120, 0.699358
1121, 0.699626
1122, 0.699893
1123, 0.700160
1124, 0.700426
1125, 0.700691
1126, 0.700956
1127, 0.701221
1128, 0.701485
1129, 0.701749
1130, 0.702012
1131, 0.702275
1132, 0.702538
1133, 0.702799
1134, 0.703061
1135, 0.703322
1136, 0.703582
1137, 0.703842
1138, 0.704102
1139, 0.704361
1140, 0.704620
1141, 0.704878
1142, 0.705136
1143, 0.705393
1144, 0.705650
1145, 0.705906
1146, 0.706162
1147, 0.706418
1148, 0.706673
1149, 0.706928
1150, 0.707182
1151, 0.707436
1152, 0.707689
1153, 0.707942
1154, 0.708194
1155, 0.708446
1156, 0.708698
1157, 0.708949
1158, 0.709200
1159, 0.709450
1160, 0.709700
1161, 0.709949
1162, 0.710198
1163, 0.710447
1164, 0.710695
1165, 0.710943
1166, 0.711190
1167, 0.711437
1168, 0.711683
1169, 0.711929
1170, 0.712175
1171, 0.712420
1172, 0.712665
1173, 0.712909
1174, 0.713153
1175, 0.713397
1176, 0.713640
1177, 0.713882
1178, 0.714125
1179, 0.714366
1180, 0.714608
1181, 0.714849
1182, 0.715090
1183, 0.715330
1184, 0.715570
1185, 0.715809
1186, 0.716048
1187, 0.716287
1188, 0.716525
1189, 0.716763
1190, 0.717000
